scenario_id,n,treatment_prevalence,overlap_name,confounding_name,method,mean_caliper,mean_n_matched,mean_retention,mean_max_smd,sd_max_smd,mean_mean_smd,mean_att,sd_att,mean_bias,mean_abs_bias,mean_mse,coverage_rate,mean_ci_width,rmse
28,1000,0.5,medium,strong,No Caliper,inf,488.561,1.0,0.5213282745222494,0.05644531077828751,0.34886730808696187,1.8543127843635696,0.1427976536768017,1.3543127843635696,1.3543127843635698,1.8659196462962144,0.0,0.41896326565340175,1.3659866933086187
29,1000,0.5,low,weak,ACS-Balance,0.44745,249.847,0.5097897979894644,0.090244838272535,0.009500819502128968,0.0492733770131148,0.5390358731803401,0.09303377226556557,0.03903587318034009,0.08100019118773719,0.018715521804808864,0.922,0.3635249933086224,0.1368046848788771
29,1000,0.5,low,weak,ACS-Knee,0.48760000000000003,254.995,0.520293820438087,0.1038547407106754,0.0419725520112016,0.05609443725587866,0.5480228978663311,0.09765298961373142,0.04802289786633103,0.0870619527153027,0.02024685078218203,0.891,0.3605915495698289,0.14229142905383316
29,1000,0.5,low,weak,ACS-Weighted,0.8914500000000001,299.155,0.610473238910063,0.1755786272016876,0.0923118332045363,0.11728177376442404,0.6224740210453672,0.11352013317733757,0.12247402104536716,0.13683772805705313,0.035149851061977114,0.665,0.3348377319880589,0.18748293538873642
29,1000,0.5,low,weak,Fixed-0.1,0.1,224.367,0.4578064304327942,0.07509998526196514,0.02631592890292979,0.03751641708929608,0.5020546422878607,0.09654433011580606,0.0020546422878607263,0.07703790976105876,0.018780429284902606,0.946,0.38283128121842946,0.13704170637036964
29,1000,0.5,low,weak,Fixed-0.2,0.2,229.616,0.46851428856341576,0.07566753073922597,0.024516450078120155,0.037372285088317206,0.5081278009125558,0.09538512420486356,0.008127800912555817,0.07647173664418042,0.018417471816214347,0.96,0.37869062622605915,0.13571098635045856
29,1000,0.5,low,weak,Fixed-0.5,0.5,254.51,0.5193015703798959,0.10392515247592757,0.023699788362818816,0.050954198611627984,0.5471328388219476,0.09146319483013034,0.0471328388219477,0.08274933961757756,0.018948248566658495,0.925,0.35990686098999686,0.13765263734000338
29,1000,0.5,low,weak,No Caliper,inf,490.214,1.0,0.6901333437737346,0.05453645480126196,0.46989890837987186,1.0391220689152536,0.07432052197029504,0.5391220689152536,0.5391220689152536,0.30089617688063874,0.0,0.2699966596821625,0.5485400412737786
30,1000,0.5,low,strong,ACS-Balance,0.43705,249.712,0.5093703596228468,0.09011094494477566,0.009338368852374488,0.04894232093088231,0.6302895043791127,0.10598341749187264,0.13028950437911274,0.1421867121908557,0.04156989196778322,0.813,0.45463564513278365,0.20388695879772012
30,1000,0.5,low,strong,ACS-Knee,0.48660000000000003,255.847,0.5219013928943471,0.10612153468705528,0.04554514251134119,0.05667832426350716,0.6663753359774836,0.15663596380392106,0.16637533597748363,0.18062703016941428,0.06541740797016268,0.686,0.45192512316147954,0.25576827006132463
30,1000,0.5,low,strong,ACS-Weighted,0.89825,300.395,0.612760530255917,0.17751677612020206,0.0902804699671341,0.11796110260075487,0.9174369340317546,0.25548955727138206,0.4174369340317546,0.41872257784648786,0.2512831812239201,0.209,0.4270175166498971,0.501281538882014
30,1000,0.5,low,strong,Fixed-0.1,0.1,225.084,0.4591319654761826,0.07574828434618688,0.026601218956211283,0.03773142276958986,0.5102469134290768,0.1004601564055902,0.010246913429076738,0.08010805816953964,0.024823114067712194,0.98,0.47583431438228646,0.1575535276270011
30,1000,0.5,low,strong,Fixed-0.2,0.2,230.399,0.4699717772252235,0.07635482175734455,0.025666304009343707,0.03759660521083497,0.5295233254547882,0.09844304110746696,0.029523325454788165,0.08111657471599505,0.024870075107915703,0.975,0.47059585933136194,0.1577024892254897
30,1000,0.5,low,strong,Fixed-0.5,0.5,255.124,0.5204094226369418,0.10526723670469756,0.0238244049398323,0.050967805669147256,0.6574696316682321,0.09577261770278218,0.15746963166823216,0.16107759208307698,0.04707848830056387,0.764,0.45035235905165977,0.2169757781425472
30,1000,0.5,low,strong,No Caliper,inf,490.343,1.0,0.6899362964720203,0.05209292742445424,0.47006344118850824,2.29640191950637,0.1350286703123786,1.79640191950637,1.79640191950637,3.256742024341361,0.0,0.4205574138829135,1.8046445700861322
31,1000,0.7,high,weak,ACS-Balance,0.59775,295.658,0.9858992159719469,0.0851089240772379,0.013571400554687581,0.04499361049537443,0.5414252002545652,0.08505824097348508,0.04142520025456523,0.0752101299563767,0.01620139968712841,0.919,0.33492922762344396,0.12728471898514923
31,1000,0.7,high,weak,ACS-Knee,0.528,294.906,0.9834035465964072,0.07971598515880939,0.031054677303235138,0.042104487508357324,0.5374717616575574,0.08674019360548564,0.037471761657557445,0.07549046503465473,0.016193638567195388,0.924,0.33528464535148,0.12725422809162526
31,1000,0.7,high,weak,ACS-Weighted,0.63255,296.519,0.9887418926508893,0.0877797263589082,0.034566627949868305,0.04733621784119103,0.5471513239262674,0.08774671371273955,0.047151323926267426,0.0794282585025246,0.017158420674853278,0.906,0.33459905044504495,0.13099015487758336
31,1000,0.7,high,weak,Fixed-0.1,0.1,285.373,0.9517819659485512,0.06513715122692341,0.02270088162113601,0.032217656154125376,0.5056553889738233,0.08447545956314323,0.005655388973823335,0.0673684802158875,0.014660714911014198,0.949,0.34051210825799183,0.12108143916808306
31,1000,0.7,high,weak,Fixed-0.2,0.2,288.983,0.9638050200746288,0.06491082063037415,0.022990760874284703,0.03153264378158506,0.5092450774880506,0.08443063974336024,0.009245077488050629,0.06810413946261984,0.014615468114804513,0.954,0.33841965035239224,0.12089445030606043
31,1000,0.7,high,weak,Fixed-0.5,0.5,293.838,0.9799094663771454,0.07789455294576784,0.02115901738393418,0.03711641872804796,0.5299712397894417,0.08312404199590985,0.0299712397894417,0.0705266467374883,0.015105581188137653,0.938,0.3360119047269054,0.12290476470884948
31,1000,0.7,high,weak,No Caliper,inf,299.922,1.0,0.35970693518804747,0.060260126634180726,0.21434052964879652,0.7559959392287324,0.09158044436636385,0.2559959392287325,0.256175884217071,0.0815826044375806,0.19,0.3443212834037241,0.2856266871942827
32,1000,0.7,high,strong,ACS-Balance,0.601,295.3,0.985492212772417,0.0856314062411817,0.012566195139955407,0.04515226483334431,0.6288827777380983,0.1037326964651698,0.12888277773809828,0.14137411904802002,0.03941926440189807,0.782,0.43043625497187876,0.1985428528099112
32,1000,0.7,high,strong,ACS-Knee,0.5067,294.139,0.9816766072259858,0.07701406074648003,0.030688813691291443,0.040248436740743535,0.6019682120413893,0.11577190753475025,0.10196821204138931,0.12246652183643841,0.03581482008248318,0.836,0.4298353476190723,0.18924803851687122
32,1000,0.7,high,strong,ACS-Weighted,0.6286,296.068,0.9880453572624611,0.08696712736580123,0.032401484310030475,0.04680131914338545,0.6425904580750613,0.11957110421651974,0.14259045807506127,0.15514189513195492,0.04666754291308278,0.725,0.4303700444333545,0.2160267180537694
32,1000,0.7,high,strong,Fixed-0.1,0.1,284.617,0.9500328463569898,0.0647386387136434,0.022259989233437815,0.031838618041642744,0.5049575849542228,0.0891481059570553,0.004957584954222835,0.07150025911596004,0.020251262512799947,0.985,0.4344670967653348,0.14230693065624017
32,1000,0.7,high,strong,Fixed-0.2,0.2,288.202,0.9619740214541773,0.06359851011226819,0.022771965510287536,0.03131107461146136,0.5159214600174106,0.08801564188367789,0.01592146001741057,0.07171397578047138,0.02013061857677302,0.989,0.4318307498659625,0.1418824110902159
32,1000,0.7,high,strong,Fixed-0.5,0.5,293.3,0.978931021501461,0.0777218359619845,0.021278147778639026,0.03692218181687214,0.5884171989837655,0.08908071315335628,0.08841719898376554,0.10389560746711944,0.0277699834305197,0.924,0.4298001017299797,0.16664328198436235
32,1000,0.7,high,strong,No Caliper,inf,299.666,1.0,0.35825567064717007,0.05902765613887694,0.21541733495443285,1.3550378350590953,0.15849687086019076,0.8550378350590951,0.8550378350590951,0.7739477464619732,0.0,0.5235752126846539,0.8797430002347124
33,1000,0.7,medium,weak,ACS-Balance,0.46905,260.111,0.8666609380835888,0.08976882093040009,0.009523522028446195,0.048267717767518606,0.5371998749297044,0.08927168523015029,0.03719987492970451,0.0779417535135818,0.017509922441844135,0.937,0.35539914784759896,0.1323250635436996
33,1000,0.7,medium,weak,ACS-Knee,0.6588999999999999,269.249,0.8971042153014983,0.13376423837930213,0.0823247533840052,0.07692955109319345,0.5748192566176294,0.11166079215963946,0.07481925661762949,0.1062765770539146,0.02600504543815066,0.81,0.3506118954744592,0.16126079944658175
33,1000,0.7,medium,weak,ACS-Weighted,0.9365,284.172,0.9465645131147028,0.18144619157324446,0.05840108028712196,0.11065998338483737,0.6222230394519842,0.09612669207350422,0.12222303945198422,0.13122944606356762,0.03171815420066419,0.7,0.34163651631146685,0.1780959129252106
33,1000,0.7,medium,weak,Fixed-0.1,0.1,244.998,0.8164134753492265,0.07291628108818309,0.025948916074836754,0.03585799027870061,0.49840724451603735,0.09196604117890506,-0.0015927554839626438,0.0734722906909827,0.01708751713863255,0.951,0.3656124747972334,0.1307192301791613
33,1000,0.7,medium,weak,Fixed-0.2,0.2,248.612,0.8284541126742969,0.07227871913200512,0.024544206967491242,0.035783355970105526,0.5051104845719321,0.0907370441803399,0.0051104845719320575,0.07316308832095578,0.01676529524699325,0.962,0.36301942414543653,0.1294808682662935
33,1000,0.7,medium,weak,Fixed-0.5,0.5,261.411,0.8710341732222987,0.09871982407108301,0.0242506031627082,0.04765322882994656,0.539985091457168,0.08768190283889193,0.039985091457168,0.07729235144533851,0.017389255411569157,0.941,0.35426139713422,0.1318683260361227
33,1000,0.7,medium,weak,No Caliper,inf,300.31,1.0,0.5677936597142074,0.062489434465449,0.369640716705131,0.931143198314218,0.08997340835527619,0.431143198314218,0.431143198314218,0.20179558832079061,0.001,0.34778348064224107,0.4492166385173089
34,1000,0.7,medium,strong,ACS-Balance,0.47605000000000003,259.95,0.8657067323907078,0.09007975264486634,0.008651042983455742,0.04878974200543133,0.6327512762289482,0.10829161615717803,0.13275127622894817,0.14434966918801675,0.04227428333747205,0.802,0.44691633179992635,0.20560710916082656
34,1000,0.7,medium,strong,ACS-Knee,0.63295,268.005,0.8924330609349596,0.1284359461754509,0.0768706515135005,0.07387330802300508,0.7415300600771395,0.24278444578450478,0.2415300600771396,0.25591382280199926,0.13011187109548344,0.57,0.44605320939465976,0.36071023148156395
34,1000,0.7,medium,strong,ACS-Weighted,0.9311,283.655,0.9443525097837737,0.17925574072031772,0.05478202894948118,0.11040235245751583,0.9128783055645678,0.16586877363359673,0.4128783055645679,0.4130927232651263,0.21046148518110702,0.094,0.43940775017812594,0.458760814783812
34,1000,0.7,medium,strong,Fixed-0.1,0.1,244.517,0.8144396221842779,0.07161420689827941,0.024673229594646136,0.035456655568024714,0.504390038201674,0.09776776396092345,0.004390038201674088,0.07837071489090894,0.023102231226891985,0.98,0.45713151440381933,0.15199418155604505
34,1000,0.7,medium,strong,Fixed-0.2,0.2,248.073,0.8262896216870341,0.07122491127082153,0.023352965051624115,0.035338437399564555,0.5223225146675642,0.09598120519820025,0.02232251466756417,0.07941436810399768,0.02303974585517403,0.979,0.45380660522698707,0.1517884905227469
34,1000,0.7,medium,strong,Fixed-0.5,0.5,260.869,0.8688695845371271,0.09810350625883693,0.02346498513373281,0.04767882233309784,0.641063532893956,0.09428723187560265,0.14106353289395596,0.1459741286321645,0.0416837927335833,0.818,0.44631343960147885,0.20416609104741978
34,1000,0.7,medium,strong,No Caliper,inf,300.426,1.0,0.5695275325553288,0.059922350953384544,0.3723874920072784,1.955843436684909,0.15430793287686886,1.455843436684909,1.455843436684909,2.1626744730839462,0.0,0.5476329657607564,1.4706034384170146
35,1000,0.7,low,weak,ACS-Balance,0.3549,205.196,0.6846866070419695,0.09152152247589568,0.011441301696192969,0.050196224419349574,0.5375063062635379,0.09963125868242208,0.03750630626353788,0.08556849012546756,0.02171511267603974,0.933,0.4012357867823239,0.14736048546350455
35,1000,0.7,low,weak,ACS-Knee,0.6941499999999999,231.516,0.7729551526764095,0.18905458869272004,0.1349661047124441,0.11242327521047704,0.6175630520690479,0.14771055901675384,0.11756305206904787,0.14720598036825822,0.04508337580129269,0.701,0.38200694634248017,0.21232846206124295
35,1000,0.7,low,weak,ACS-Weighted,1.1291,268.616,0.8961121029339956,0.2977832274776544,0.10319373064111605,0.19402328459862453,0.7204991617834786,0.11694302098571997,0.2204991617834786,0.22220142260894357,0.07035236573285855,0.382,0.35312936985812377,0.2652402038395736
35,1000,0.7,low,weak,Fixed-0.1,0.1,190.42,0.6354544979677847,0.08615279122625913,0.03083732167235346,0.04215610022389786,0.5072404951405296,0.10216773760539392,0.007240495140529605,0.0818561424550145,0.02167247848416152,0.948,0.4165854346873052,0.14721575487753177
35,1000,0.7,low,weak,Fixed-0.2,0.2,194.937,0.6505239413636993,0.08578985500972361,0.028638038292894154,0.04175093181496136,0.5156791449750118,0.0997594894622096,0.01567914497501176,0.08042753140115053,0.021110058100121978,0.949,0.4114809686511543,0.14529300774683543
35,1000,0.7,low,weak,Fixed-0.5,0.5,215.567,0.719349276234688,0.12453681456464537,0.027567146689440873,0.0616725342915394,0.5624091761081547,0.09530042303733958,0.0624091761081546,0.09217785251955539,0.022829933391684303,0.911,0.3908824708170312,0.15109577555869755
35,1000,0.7,low,weak,No Caliper,inf,299.85,1.0,0.7412816534075526,0.060808382836079145,0.49626874789905245,1.0712931706682793,0.08827840534135344,0.5712931706682793,0.5712931706682793,0.34199176161665107,0.0,0.347932264204821,0.5848006169769754
36,1000,0.7,low,strong,ACS-Balance,0.354,204.686,0.6838416913092633,0.09225569590001684,0.011888696764034038,0.05028548596585363,0.6080579918232855,0.1204322420426356,0.10805799182328546,0.13259195854450775,0.04240987915400574,0.873,0.5015038811542025,0.2059365901291117
36,1000,0.7,low,strong,ACS-Knee,0.6814,230.536,0.7705548807311114,0.18595838960341635,0.13473762784266474,0.11016877365687458,0.8689189946977788,0.3922633025465568,0.3689189946977787,0.38332061658261146,0.3050386965137345,0.536,0.48480945015326476,0.5523030839256056
36,1000,0.7,low,strong,ACS-Weighted,1.1237000000000001,268.085,0.8954069346769826,0.2972833522737352,0.10155987476266295,0.19368747215789034,1.214870040643246,0.27335528421395333,0.7148700406432461,0.7148700406432461,0.5993057248775837,0.016,0.458876145105309,0.7741483868597697
36,1000,0.7,low,strong,Fixed-0.1,0.1,189.987,0.6348596071696713,0.08491659068205454,0.03095467041429539,0.04196970262582227,0.5030081270415527,0.1087696035026879,0.0030081270415527315,0.08764790798086138,0.029073955645386788,0.986,0.5169330080673809,0.1705108666489816
36,1000,0.7,low,strong,Fixed-0.2,0.2,194.447,0.6497659144186178,0.08599325481650642,0.028980666131934875,0.04221175463031573,0.5316779631350994,0.10729069659659811,0.03167796313509937,0.08987013087524925,0.02939755297854031,0.974,0.5115908662058243,0.17145714618685426
36,1000,0.7,low,strong,Fixed-0.5,0.5,215.205,0.7190826286367855,0.12515930248712248,0.027872052569156987,0.06152449583370905,0.6938276913666375,0.10383016119407582,0.19382769136663752,0.19592378233142038,0.06391713019944333,0.691,0.4910770361850793,0.25281837393560486
36,1000,0.7,low,strong,No Caliper,inf,299.488,1.0,0.7438802802947763,0.06138231987943712,0.49770395877350376,2.408976017825303,0.14137329455854528,1.9089760178253035,1.9089760178253035,3.683632995954622,0.0,0.548727770324495,1.919279290763755
37,2000,0.3,high,weak,ACS-Balance,1.7042,599.843,0.9994975623178355,0.051122836615002665,0.01538874272133125,0.02445396437202269,0.5127967260541673,0.05795056520748219,0.012796726054167236,0.047892669941811156,0.007068068303670892,0.957,0.23387635396844683,0.084071804451141
37,2000,0.3,high,weak,ACS-Knee,0.90755,592.746,0.98772896913036,0.043595946639480694,0.014655918641136195,0.022351863656777708,0.5053791666893619,0.058073550288940685,0.005379166689361889,0.046946995424274406,0.006982572488961591,0.957,0.2350314250664325,0.08356178844999425
37,2000,0.3,high,weak,ACS-Weighted,1.10685,595.094,0.9916308870160757,0.044414363691184,0.014900857960339813,0.022622849649063984,0.5075418435957869,0.058215836497064,0.007541843595786861,0.047294579189099455,0.007013816309276857,0.954,0.23459810294117903,0.08374853019174042
37,2000,0.3,high,weak,Fixed-0.1,0.1,577.266,0.9620055859501015,0.04566195900969313,0.01597571147525858,0.02243345580365845,0.4975347695444461,0.05883451297381989,-0.002465230455553894,0.04739458151300259,0.007141640769194187,0.965,0.23807402487740623,0.08450822900282662
37,2000,0.3,high,weak,Fixed-0.2,0.2,581.635,0.9692803159865442,0.04506982707592689,0.01585055681144807,0.022137354385638457,0.4979763377496505,0.05849835473861803,-0.00202366225034949,0.04710466813093157,0.007072918700059971,0.959,0.2371835347133487,0.08410064625233252
37,2000,0.3,high,weak,Fixed-0.5,0.5,588.292,0.9803543115845287,0.04510402609067286,0.015557254600390992,0.02189763502487677,0.5014438999984941,0.05821053548127732,0.0014438999984941572,0.04698378028717369,0.0069972357092796785,0.958,0.23587238910174324,0.08364948122540676
37,2000,0.3,high,weak,No Caliper,inf,600.149,1.0,0.05157306472423043,0.015722701265743853,0.02468627595379306,0.5133106579095515,0.057976771819691235,0.0133106579095515,0.04805796692335498,0.007082929680328687,0.957,0.23382341490623834,0.08416014306266766
38,2000,0.3,high,strong,ACS-Balance,1.6733,598.895,0.9994765199668206,0.04968274178857831,0.015566935027051098,0.024081905550903972,0.5483925271303072,0.07047210444993157,0.04839252713030716,0.0683591076615749,0.013045175722886689,0.925,0.29696738288978103,0.1142154793488461
38,2000,0.3,high,strong,ACS-Knee,0.9439,592.8,0.9893652363106433,0.043140322942006426,0.014725935712610277,0.022288045134814936,0.5275986737617868,0.06718637966520859,0.02759867376178678,0.058513106561025464,0.011014757654450076,0.963,0.2970021296119036,0.10495121559300814
38,2000,0.3,high,strong,ACS-Weighted,1.10295,594.539,0.9922509483580253,0.04354113725073187,0.014610881196964074,0.022444150286413316,0.532674910591346,0.06824200091503743,0.032674910591346,0.06040319094516037,0.01145721550132483,0.946,0.2968383233830613,0.10703838330862826
38,2000,0.3,high,strong,Fixed-0.1,0.1,577.264,0.9634863218412817,0.045063749664194123,0.016108321625231375,0.022382900369290838,0.5009386055474445,0.066153566544249,0.0009386055474444432,0.053253229263463646,0.010234716674111669,0.978,0.3000366359557622,0.10116677653316661
38,2000,0.3,high,strong,Fixed-0.2,0.2,581.674,0.9708425735280191,0.04448354635910918,0.015582373944885331,0.022084228842718504,0.5023140138252538,0.06569652298165986,0.002314013825253759,0.05265633111507312,0.010134881838652183,0.977,0.29890564676486464,0.10067215026337811
38,2000,0.3,high,strong,Fixed-0.5,0.5,587.947,0.9812915937195997,0.044298489795181105,0.015012299296342655,0.021826947169651265,0.5120985973334653,0.06550681481494047,0.012098597333465279,0.05332463697205443,0.010195406716975034,0.972,0.2974765559417517,0.10097230668344184
38,2000,0.3,high,strong,No Caliper,inf,599.213,1.0,0.05010831551077109,0.01589259397350152,0.024269635106274494,0.5501908667654659,0.07089330589360769,0.05019086676546587,0.069582486226915,0.013289048649013495,0.921,0.2971535300641451,0.11527813604067987
39,2000,0.3,medium,weak,ACS-Balance,1.0568,556.792,0.9274997525114476,0.08756775017914743,0.009399627696510534,0.04771949240057875,0.5509638335506215,0.06328766115160937,0.05096383355062149,0.06689190288529047,0.010417939720153983,0.876,0.24263189164532398,0.10206830908834526
39,2000,0.3,medium,weak,ACS-Knee,0.6216,529.176,0.8815499823635677,0.06038229446656031,0.02270786703601792,0.03170319428498885,0.524700642151339,0.06566715894327159,0.024700642151339,0.05698907526853492,0.008932748024913813,0.926,0.2487606591169162,0.09451321613887559
39,2000,0.3,medium,weak,ACS-Weighted,0.9297000000000001,549.957,0.915998482374385,0.07511698977700523,0.02709244488868353,0.043003177825059496,0.544225315099578,0.06483658716687613,0.04422531509957804,0.06434270646898417,0.010023397813869886,0.889,0.24415771105730835,0.10011692071707902
39,2000,0.3,medium,weak,Fixed-0.1,0.1,495.541,0.8254754681287259,0.05046327853581955,0.018046071405908894,0.024350325157094427,0.5002988779440324,0.0655018932994732,0.00029887794403238863,0.052376223830655703,0.00856164604393833,0.948,0.2567599250166719,0.09252916320781426
39,2000,0.3,medium,weak,Fixed-0.2,0.2,500.545,0.8338118429506686,0.050251033748186506,0.017648629860029644,0.024207274876825932,0.5029488345037877,0.0647306608712656,0.002948834503787759,0.05201802688892906,0.008426738132435939,0.95,0.2554546325822029,0.09179726647583761
39,2000,0.3,medium,weak,Fixed-0.5,0.5,520.388,0.8668337880799597,0.05567940875856358,0.016463952270155093,0.02599594764682738,0.5166650391340555,0.06417850051268899,0.016665039134055554,0.053742111286607275,0.008463496289649956,0.945,0.2505377674751487,0.09199726240301913
39,2000,0.3,medium,weak,No Caliper,inf,600.525,1.0,0.15451793838275008,0.02771159970359066,0.0934335987761847,0.6084243673403995,0.062203446515599635,0.1084243673403995,0.11076639367725795,0.01921204184103402,0.544,0.23524827866238252,0.13860751004557445
40,2000,0.3,medium,strong,ACS-Balance,1.0533,557.102,0.9287734738912908,0.08714710420316085,0.009447605154938154,0.047821446492270096,0.670940173029812,0.07714714909886564,0.17094017302981207,0.1716843204501184,0.04130619724564062,0.399,0.30749902592507306,0.2032392610831889
40,2000,0.3,medium,strong,ACS-Knee,0.62415,529.135,0.8821171227025782,0.05969466605041321,0.022011162899798275,0.03201856328939219,0.5844605059977297,0.09240651295768008,0.0844605059977297,0.10108508925886278,0.021968681046332598,0.768,0.3115666533087425,0.1482183559696052
40,2000,0.3,medium,strong,ACS-Weighted,0.9252,549.691,0.9163363538089268,0.07386012443861073,0.024800230452220615,0.043002077037853734,0.6467372453702502,0.09511310058508791,0.14673724537025018,0.15119727570175948,0.03674030926068449,0.548,0.30827741779746254,0.19167761804833783
40,2000,0.3,medium,strong,Fixed-0.1,0.1,495.185,0.8255677544767173,0.049966374940179845,0.01805676144491085,0.02481697505776103,0.5015416913633042,0.07154626192425598,0.0015416913633042044,0.057831801635934814,0.01174659496724886,0.973,0.31958212546130027,0.1083817095604644
40,2000,0.3,medium,strong,Fixed-0.2,0.2,500.28,0.8340595427054165,0.049284161181519036,0.01742041852891636,0.024580785410680924,0.5090906505451614,0.07163642178740585,0.009090650545161411,0.05847469308029126,0.011776812138237775,0.978,0.3180506365151723,0.10852102164206608
40,2000,0.3,medium,strong,Fixed-0.5,0.5,520.161,0.8671923935713762,0.05508541948436964,0.015584605739397173,0.02626137987432816,0.5547155556259866,0.07105784681914669,0.05471555562598662,0.07271292816056535,0.014395034901520746,0.916,0.312897174295382,0.11997931030607213
40,2000,0.3,medium,strong,No Caliper,inf,600.001,1.0,0.15305095571164187,0.025647628244022558,0.09313359065676935,0.8628035096611641,0.0885386110119815,0.36280350966116415,0.36280350966116415,0.14576574290714817,0.012,0.3116946355257132,0.381792801015352
41,2000,0.3,low,weak,ACS-Balance,0.61685,443.528,0.7402994716749219,0.09005557918061381,0.007375113540827042,0.049842920489791366,0.5477476577684713,0.07069028019160645,0.047747657768471334,0.06876667119539581,0.012068711804753801,0.887,0.2719847659640128,0.10985768887407836
41,2000,0.3,low,weak,ACS-Knee,0.50505,429.743,0.7173027792727271,0.08021672539852218,0.033315066098619305,0.04287443561240641,0.5359484655053619,0.07285867754639173,0.035948465505361925,0.06417805994053352,0.011562239717459075,0.906,0.27670394026150447,0.10752785554199003
41,2000,0.3,low,weak,ACS-Weighted,0.8759,478.627,0.798876489706543,0.12183572492947159,0.04582847017453676,0.07787973214130049,0.5824805038905998,0.07302467002972972,0.08248050389059987,0.09150673617676432,0.01659838940357602,0.742,0.2623850951913468,0.1288347367893303
41,2000,0.3,low,weak,Fixed-0.1,0.1,384.901,0.6424587611129479,0.0594207362843146,0.02148427514110437,0.029269690814684793,0.4992987091450568,0.0739272378691162,-0.0007012908549431978,0.05895751321676963,0.010967442176681483,0.947,0.29157760999358623,0.10472555646393808
41,2000,0.3,low,weak,Fixed-0.2,0.2,392.55,0.6552175221038606,0.058603254100443446,0.020387851203997696,0.028824635814652052,0.5041090479480356,0.07248573195209858,0.004109047948035589,0.05792590182174199,0.010666405405354695,0.948,0.2887322111654174,0.10327829106523159
41,2000,0.3,low,weak,Fixed-0.5,0.5,427.508,0.7135395919851366,0.07830869495936456,0.01887975682510518,0.037863627143127784,0.5322219972595127,0.06972979089402186,0.032221997259512754,0.061136685006267615,0.010863197768259565,0.927,0.2768652611324874,0.1042266653417424
41,2000,0.3,low,weak,No Caliper,inf,599.352,1.0,0.31464236997928047,0.031090396323277675,0.20663603515485884,0.7350310939336481,0.060459723163950575,0.23503109393364804,0.23503109393364804,0.06256429774386531,0.028,0.23793142746099497,0.25012856243113324
42,2000,0.3,low,strong,ACS-Balance,0.60985,442.514,0.7379550012113527,0.09045667978780439,0.007158531410726385,0.04960416701244429,0.6653266693132825,0.08374229524683402,0.16532666931328258,0.16711153417523936,0.04184406809715997,0.52,0.34013227383582034,0.20455822666702989
42,2000,0.3,low,strong,ACS-Knee,0.5087,430.01,0.717211616759652,0.08206256715446814,0.03437215253955216,0.043775559507229965,0.6326760591004321,0.11609919994592383,0.13267605910043206,0.14326698377648053,0.038772717147797384,0.657,0.34458590251850924,0.19690789000900238
42,2000,0.3,low,strong,ACS-Weighted,0.8777,478.862,0.7985705838604333,0.12393662616958903,0.04786651925565281,0.07853016213660159,0.7859603931461434,0.14091382184567056,0.28596039314614335,0.2864248991969822,0.10874617686936836,0.201,0.3315905882250686,0.3297668522901724
42,2000,0.3,low,strong,Fixed-0.1,0.1,384.588,0.6413816052559316,0.059925973698839306,0.02128004763281307,0.029583817503177234,0.5089169497708619,0.07826319349496273,0.008916949770861842,0.0633164680210546,0.014638378029401437,0.979,0.3608120236361131,0.12098916492563058
42,2000,0.3,low,strong,Fixed-0.2,0.2,392.291,0.6542287315878625,0.05986976576356377,0.019769130074102446,0.029282587052279017,0.5243932710081719,0.07652849767898717,0.02439327100817199,0.06458871147388573,0.014730435800791608,0.973,0.357471036822517,0.12136900675539702
42,2000,0.3,low,strong,Fixed-0.5,0.5,427.387,0.7127467234459505,0.08027332725715844,0.018787708597936093,0.03810389245567925,0.6183762021453677,0.07484610900230307,0.11837620214536773,0.12199736100071126,0.02729923357112252,0.765,0.34437016411968324,0.16522479708301208
42,2000,0.3,low,strong,No Caliper,inf,599.815,1.0,0.3147460638395748,0.03144877581665906,0.20689376097245119,1.2873631027435197,0.09102549946181848,0.7873631027435196,0.7873631027435197,0.6351375531029934,0.0,0.32653833436224317,0.7969551763449393
43,2000,0.5,high,weak,ACS-Balance,0.9955,842.857,0.8579446905192332,0.08087659262717584,0.01042434666117803,0.048156704429680196,0.5549487944223583,0.050306601575526994,0.05494879442235831,0.0623955513210603,0.008080809444683668,0.808,0.1975076012358927,0.08989332258117767
43,2000,0.5,high,weak,ACS-Knee,0.495,797.709,0.8119927573531343,0.0393444530502999,0.016300737299098842,0.021319424537854518,0.5175199271067866,0.05339582867690028,0.017519927106786674,0.04481483604638888,0.0058196181350360044,0.925,0.20255599962408136,0.07628642169505662
43,2000,0.5,high,weak,ACS-Weighted,0.94835,839.086,0.8541074524728887,0.07294953735258031,0.031626280079037714,0.046575953412303035,0.5516807845288566,0.0565994823406102,0.051680784528856584,0.062726620801838,0.008416522023098508,0.787,0.19796491962294238,0.09174160464641169
43,2000,0.5,high,weak,Fixed-0.1,0.1,769.898,0.7836858570859936,0.031135925862231455,0.011014681683075907,0.01540659676124384,0.500390568003961,0.05208484047697542,0.0003905680039610061,0.04093224842880032,0.005468553683740377,0.949,0.20610781887655547,0.07394966993665608
43,2000,0.5,high,weak,Fixed-0.2,0.2,776.107,0.7900055061110811,0.03097331656022933,0.011137593441822304,0.01522055314878043,0.5023226726514839,0.0520866787236683,0.0023226726514838755,0.04089738986694047,0.005453585811617452,0.95,0.20534354882549422,0.07384839748848618
